HomeTeam,AwayTeam,Date,home_rest_days,away_rest_days,home_elo,away_elo,elo_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_corners_5,home_avg_cards_5,home_avg_points_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_corners_5,away_avg_cards_5,away_avg_points_5,home_avg_goals_scored_10,home_avg_goals_conceded_10,home_avg_corners_10,home_avg_cards_10,home_avg_points_10,away_avg_goals_scored_10,away_avg_goals_conceded_10,away_avg_corners_10,away_avg_cards_10,away_avg_points_10,home_venue_avg_goals_5,home_venue_avg_corners_5,home_venue_avg_cards_5,home_venue_avg_points_5,away_venue_avg_goals_5,away_venue_avg_corners_5,away_venue_avg_cards_5,away_venue_avg_points_5,home_venue_avg_goals_10,home_venue_avg_corners_10,home_venue_avg_cards_10,home_venue_avg_points_10,away_venue_avg_goals_10,away_venue_avg_corners_10,away_venue_avg_cards_10,away_venue_avg_points_10,FTR,FTHG,FTAG,HC,AC,home_cards,away_cards
Watford,Newcastle,2021-09-25,7,8,1489.4494706305065,1471.6817257467494,17.767744883757132,0.0,0.0,0.0,0.0,1.2,1.6,4.2,2.0,1.2,1.2,2.6,4.4,2.0,0.4,1.2,1.6,4.2,2.0,1.2,1.2,2.6,4.4,2.0,0.4,1.5,4.0,3.0,1.5,0.5,3.5,2.0,0.0,1.5,4.0,3.0,1.5,0.5,3.5,2.0,0.0,D,1,1,5,6,4,3
Leicester,Burnley,2021-09-25,6,7,1490.0077799498265,1462.2398089218002,27.767971028026295,0.0,0.0,0.0,0.0,1.0,1.6,5.6,1.2,1.2,0.6,1.8,6.0,1.8,0.2,1.0,1.6,5.6,1.2,1.2,0.6,1.8,6.0,1.8,0.2,0.5,5.0,1.0,1.5,0.5,5.0,0.5,0.0,0.5,5.0,1.0,1.5,0.5,5.0,0.5,0.0,D,2,2,8,4,2,4
Leeds,West Ham,2021-09-25,8,6,1480.8442098864368,1508.5896147997103,-27.745404913273433,0.0,0.0,0.0,0.0,1.0,2.4,4.8,2.4,0.6,2.2,1.4,5.4,0.6,1.6,1.0,2.4,4.8,2.4,0.6,2.2,1.4,5.4,0.6,1.6,1.0,5.0,2.5,0.5,2.0,5.0,1.0,2.0,1.0,5.0,2.5,0.5,2.0,5.0,1.0,2.0,A,1,2,5,7,3,2
Everton,Norwich,2021-09-25,7,7,1517.5317345293274,1451.1493618949128,66.38237263441465,0.0,0.0,0.0,0.0,2.0,1.4,4.8,2.0,2.0,0.4,2.8,4.2,1.2,0.0,2.0,1.4,4.8,2.0,2.0,0.4,2.8,4.2,1.2,0.0,3.0,5.0,1.5,3.0,0.0,2.5,1.0,0.0,3.0,5.0,1.5,3.0,0.0,2.5,1.0,0.0,H,2,0,6,4,2,3
Man United,Aston Villa,2021-09-25,6,7,1537.23486070973,1501.9054473313647,35.32941337836519,0.0,0.0,0.0,0.0,2.6,0.8,7.4,1.8,2.6,1.6,1.4,5.2,2.4,1.4,2.6,0.8,7.4,1.8,2.6,1.6,1.4,5.2,2.4,1.4,4.5,6.0,1.0,3.0,1.0,7.5,2.5,0.0,4.5,6.0,1.0,3.0,1.0,7.5,2.5,0.0,A,0,1,5,5,2,2
Chelsea,Man City,2021-09-25,6,7,1538.5554153858186,1518.6271006557301,19.92831473008846,0.0,0.0,0.0,0.0,2.4,0.2,6.2,1.0,2.6,2.2,0.2,9.4,1.0,2.0,2.4,0.2,6.2,1.0,2.6,2.2,0.2,9.4,1.0,2.0,3.0,4.5,0.5,3.0,0.5,9.5,1.5,1.5,3.0,4.5,0.5,3.0,0.5,9.5,1.5,1.5,A,0,1,4,13,3,2
Southampton,Wolves,2021-09-26,8,8,1491.9140910626256,1472.449331804224,19.464759258401727,0.0,0.0,0.0,0.0,0.8,1.2,5.8,2.0,0.8,0.4,1.0,5.2,2.6,0.6,0.8,1.2,5.8,2.0,0.8,0.4,1.0,5.2,2.6,0.6,0.5,6.0,2.5,1.0,1.0,6.0,2.5,1.5,0.5,6.0,2.5,1.0,1.0,6.0,2.5,1.5,A,0,1,5,5,0,0
Arsenal,Tottenham,2021-09-26,8,7,1490.8544212916022,1508.1116708105262,-17.257249518924027,0.0,0.0,0.0,0.0,0.4,1.8,5.0,1.6,1.2,0.6,1.2,4.8,2.2,1.8,0.4,1.8,5.0,1.6,1.2,0.6,1.2,4.8,2.2,1.8,0.5,8.5,2.0,1.5,0.5,3.0,3.0,1.5,0.5,8.5,2.0,1.5,0.5,3.0,3.0,1.5,H,3,1,4,4,2,1
Crystal Palace,Brighton,2021-09-27,9,8,1493.2432140043522,1529.0978060325724,-35.85459202822017,0.0,0.0,0.0,0.0,1.0,1.6,4.2,1.2,1.0,1.4,0.8,5.4,2.0,2.4,1.0,1.6,4.2,1.2,1.0,1.4,0.8,5.4,2.0,2.4,1.5,5.5,2.5,2.0,1.5,6.0,1.5,3.0,1.5,5.5,2.5,2.0,1.5,6.0,1.5,3.0,D,1,1,6,5,2,3
Man United,Everton,2021-10-02,7,7,1526.2214888319872,1525.6440112377218,0.5774775942654742,0.0,0.0,0.0,0.0,1.6,0.8,7.4,2.0,2.0,1.8,1.2,4.8,2.0,2.0,2.1666666666666665,0.8333333333333334,7.0,1.8333333333333333,2.1666666666666665,2.0,1.1666666666666667,5.0,2.0,2.1666666666666665,3.0,5.666666666666667,1.3333333333333333,2.0,1.3333333333333333,4.666666666666667,2.3333333333333335,1.3333333333333333,3.0,5.666666666666667,1.3333333333333333,2.0,1.3333333333333333,4.666666666666667,2.3333333333333335,1.3333333333333333,D,1,1,10,1,1,1
Burnley,Norwich,2021-10-02,7,7,1463.0373379897255,1443.0370851865184,20.000252803207104,0.0,0.0,0.0,0.0,0.8,1.8,5.4,2.2,0.4,0.4,2.6,4.4,1.6,0.0,0.8333333333333334,1.8333333333333333,5.666666666666667,2.1666666666666665,0.3333333333333333,0.3333333333333333,2.6666666666666665,4.166666666666667,1.5,0.0,0.6666666666666666,6.666666666666667,2.6666666666666665,0.3333333333333333,0.0,3.0,1.6666666666666667,0.0,0.6666666666666666,6.666666666666667,2.6666666666666665,0.3333333333333333,0.0,3.0,1.6666666666666667,0.0,D,0,0,9,5,5,2
Chelsea,Southampton,2021-10-02,7,6,1527.9824605783185,1481.3544356634914,46.628024914827165,0.0,0.0,0.0,0.0,1.8,0.4,6.0,1.6,2.0,0.6,0.8,5.2,2.0,0.8,2.0,0.3333333333333333,5.833333333333333,1.3333333333333333,2.1666666666666665,0.6666666666666666,1.1666666666666667,5.666666666666667,1.6666666666666667,0.6666666666666666,2.0,4.333333333333333,1.3333333333333333,2.0,1.0,5.666666666666667,1.6666666666666667,0.6666666666666666,2.0,4.333333333333333,1.3333333333333333,2.0,1.0,5.666666666666667,1.6666666666666667,0.6666666666666666,H,3,1,7,2,1,4
Leeds,Watford,2021-10-02,7,7,1471.6410935772205,1488.9385191713661,-17.29742559414558,0.0,0.0,0.0,0.0,1.0,1.8,5.0,2.6,0.6,0.8,1.4,4.8,2.2,0.8,1.0,2.3333333333333335,4.833333333333333,2.5,0.5,1.1666666666666667,1.5,4.333333333333333,2.3333333333333335,1.1666666666666667,1.0,5.0,2.6666666666666665,0.3333333333333333,1.0,4.333333333333333,1.3333333333333333,1.0,1.0,5.0,2.6666666666666665,0.3333333333333333,1.0,4.333333333333333,1.3333333333333333,1.0,H,1,0,6,3,0,3
Wolves,Newcastle,2021-10-02,6,7,1483.0089872033582,1472.1926772058898,10.816309997468352,0.0,0.0,0.0,0.0,0.6,0.8,5.4,2.2,1.2,1.0,2.0,4.2,2.4,0.6,0.5,0.8333333333333334,5.166666666666667,2.1666666666666665,1.0,1.1666666666666667,2.3333333333333335,4.666666666666667,2.1666666666666665,0.5,0.0,4.666666666666667,2.6666666666666665,0.0,0.6666666666666666,4.333333333333333,2.3333333333333335,0.3333333333333333,0.0,4.666666666666667,2.6666666666666665,0.0,0.6666666666666666,4.333333333333333,2.3333333333333335,0.3333333333333333,H,2,1,0,4,0,2
Brighton,Arsenal,2021-10-02,5,6,1528.0694758290497,1501.3507167831149,26.718759045934803,0.0,0.0,0.0,0.0,1.2,0.8,5.2,2.4,2.0,1.0,1.6,4.8,2.0,1.8,1.3333333333333333,0.8333333333333334,5.333333333333333,2.1666666666666665,2.1666666666666665,0.8333333333333334,1.6666666666666667,4.833333333333333,1.6666666666666667,1.5,1.3333333333333333,5.0,2.3333333333333335,2.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,5.0,2.3333333333333335,2.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,D,0,0,8,5,2,1
Liverpool,Man City,2021-10-03,8,8,1537.0011890476844,1529.2000554632302,7.801133584454192,0.0,0.0,0.0,0.0,2.4,0.8,10.4,1.0,2.2,2.4,0.0,9.8,1.2,2.6,2.5,0.6666666666666666,10.5,1.0,2.3333333333333335,2.0,0.16666666666666666,10.0,1.1666666666666667,2.1666666666666665,2.0,10.0,1.0,2.3333333333333335,0.6666666666666666,10.666666666666666,1.6666666666666667,2.0,2.0,10.0,1.0,2.3333333333333335,0.6666666666666666,10.666666666666666,1.6666666666666667,2.0,D,2,2,3,4,3,3
West Ham,Brentford,2021-10-03,8,8,1517.7927311089265,1509.5117455044997,8.28098560442686,0.0,0.0,0.0,0.0,1.8,1.2,5.6,1.0,1.6,1.2,1.0,2.4,2.2,1.2,2.1666666666666665,1.3333333333333333,5.666666666666667,0.8333333333333334,1.8333333333333333,1.3333333333333333,0.8333333333333334,2.3333333333333335,1.8333333333333333,1.5,2.3333333333333335,5.666666666666667,0.3333333333333333,1.3333333333333333,1.0,3.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,5.666666666666667,0.3333333333333333,1.3333333333333333,1.0,3.0,2.3333333333333335,1.6666666666666667,A,1,2,11,6,2,3
Crystal Palace,Leicester,2021-10-03,6,8,1494.271544207875,1489.2102508819012,5.061293325973793,0.0,0.0,0.0,0.0,1.2,1.2,5.0,1.6,1.2,1.2,2.0,6.2,1.4,0.8,1.0,1.5,4.5,1.3333333333333333,1.0,1.1666666666666667,1.6666666666666667,6.0,1.3333333333333333,1.1666666666666667,1.3333333333333333,5.666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,6.0,1.3333333333333333,1.0,1.3333333333333333,5.666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,6.0,1.3333333333333333,1.0,D,2,2,1,3,2,3
Tottenham,Aston Villa,2021-10-03,7,8,1497.6153753190135,1512.9188192091074,-15.303443890093831,0.0,0.0,0.0,0.0,0.6,1.8,5.0,2.0,1.2,1.4,0.8,5.4,2.6,2.0,0.6666666666666666,1.5,4.666666666666667,2.0,1.5,1.5,1.1666666666666667,5.166666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,6.0,1.6666666666666667,2.0,1.0,6.666666666666667,2.3333333333333335,1.0,0.6666666666666666,6.0,1.6666666666666667,2.0,1.0,6.666666666666667,2.3333333333333335,1.0,H,2,1,5,8,2,1
Watford,Liverpool,2021-10-16,14,13,1478.441070174302,1536.7766920999916,-58.335621925689566,0.0,0.0,0.0,0.0,0.8,1.2,5.0,2.8,0.8,2.4,1.2,9.4,1.6,1.8,1.0,1.4285714285714286,4.142857142857143,2.4285714285714284,1.0,2.4285714285714284,0.8571428571428571,9.428571428571429,1.2857142857142858,2.142857142857143,1.3333333333333333,4.333333333333333,3.3333333333333335,1.3333333333333333,3.0,11.0,1.0,2.3333333333333335,1.3333333333333333,4.333333333333333,3.3333333333333335,1.3333333333333333,3.0,11.0,1.0,2.3333333333333335,A,0,5,1,9,0,0
Aston Villa,Wolves,2021-10-16,13,14,1502.478635320751,1492.6977693131034,9.780866007647546,0.0,0.0,0.0,0.0,1.2,1.2,6.4,2.2,1.4,1.0,0.8,4.4,2.0,1.8,1.4285714285714286,1.2857142857142858,5.571428571428571,2.142857142857143,1.4285714285714286,0.7142857142857143,0.8571428571428571,4.428571428571429,1.8571428571428572,1.2857142857142858,2.0,3.6666666666666665,2.3333333333333335,2.3333333333333335,1.0,5.666666666666667,1.6666666666666667,2.0,2.0,3.6666666666666665,2.3333333333333335,2.3333333333333335,1.0,5.666666666666667,1.6666666666666667,2.0,A,2,3,6,7,2,3
Leicester,Man United,2021-10-16,13,14,1489.3559163100024,1526.204867706042,-36.84895139603964,0.0,0.0,0.0,0.0,1.4,1.6,6.8,1.6,1.0,1.6,0.8,8.0,1.6,2.0,1.2857142857142858,1.7142857142857142,5.571428571428571,1.5714285714285714,1.1428571428571428,2.0,0.8571428571428571,7.428571428571429,1.7142857142857142,2.0,1.0,6.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.333333333333334,2.3333333333333335,2.3333333333333335,1.0,6.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.333333333333334,2.3333333333333335,2.3333333333333335,H,4,2,4,3,0,3
Man City,Burnley,2021-10-16,13,14,1529.424552410923,1462.4623194596772,66.96223295124582,0.0,0.0,0.0,0.0,1.8,0.4,9.4,1.6,2.2,0.8,1.4,6.4,3.2,0.6,2.0,0.42857142857142855,9.142857142857142,1.4285714285714286,2.0,0.7142857142857143,1.5714285714285714,6.142857142857143,2.5714285714285716,0.42857142857142855,3.3333333333333335,9.333333333333334,0.6666666666666666,2.3333333333333335,1.0,4.666666666666667,1.6666666666666667,0.3333333333333333,3.3333333333333335,9.333333333333334,0.6666666666666666,2.3333333333333335,1.0,4.666666666666667,1.6666666666666667,0.3333333333333333,H,2,0,6,2,1,0
Norwich,Brighton,2021-10-16,14,14,1443.6121037165667,1527.3019605669633,-83.68985685039661,0.0,0.0,0.0,0.0,0.4,1.6,5.2,2.0,0.2,0.8,0.8,5.4,2.0,1.6,0.2857142857142857,2.2857142857142856,4.285714285714286,1.5714285714285714,0.14285714285714285,1.1428571428571428,0.7142857142857143,5.714285714285714,2.142857142857143,2.0,0.6666666666666666,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333,5.666666666666667,2.0,2.3333333333333335,0.6666666666666666,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333,5.666666666666667,2.0,2.3333333333333335,D,0,0,8,4,3,5
Southampton,Leeds,2021-10-16,14,14,1472.6884982950885,1482.1385425742847,-9.450044279196163,0.0,0.0,0.0,0.0,0.6,1.2,4.2,2.4,0.6,0.8,1.4,4.6,2.2,1.0,0.7142857142857143,1.4285714285714286,5.142857142857143,2.0,0.5714285714285714,1.0,2.0,5.0,2.142857142857143,0.8571428571428571,0.3333333333333333,5.666666666666667,1.6666666666666667,0.6666666666666666,1.0,4.666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,5.666666666666667,1.6666666666666667,0.6666666666666666,1.0,4.666666666666667,2.3333333333333335,0.6666666666666666,H,1,0,8,1,2,3
Brentford,Chelsea,2021-10-16,13,14,1519.7500463060499,1536.6483979467214,-16.898351640671535,0.0,0.0,0.0,0.0,1.6,1.2,2.6,2.6,1.6,2.0,0.6,5.8,1.8,2.0,1.4285714285714286,0.8571428571428571,2.857142857142857,2.0,1.7142857142857142,2.142857142857143,0.42857142857142855,6.0,1.2857142857142858,2.2857142857142856,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,7.333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,7.333333333333333,1.3333333333333333,2.3333333333333335,A,0,1,5,5,1,1
Newcastle,Tottenham,2021-10-17,15,14,1462.5038950961446,1508.05555920737,-45.551664111225364,0.0,0.0,0.0,0.0,1.2,2.0,4.2,2.0,0.6,0.8,2.0,5.2,1.6,1.2,1.1428571428571428,2.2857142857142856,4.571428571428571,2.142857142857143,0.42857142857142855,0.8571428571428571,1.4285714285714286,4.714285714285714,2.0,1.7142857142857142,1.6666666666666667,5.0,2.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,5.0,2.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.0,A,2,3,2,9,5,1
Everton,West Ham,2021-10-17,15,14,1525.660632363667,1507.5544303073764,18.106202056290613,0.0,0.0,0.0,0.0,1.6,1.0,4.0,1.4,2.0,1.2,1.4,5.8,1.4,1.0,1.8571428571428572,1.1428571428571428,4.428571428571429,1.8571428571428572,2.0,2.0,1.4285714285714286,6.428571428571429,1.0,1.5714285714285714,2.6666666666666665,5.333333333333333,1.6666666666666667,3.0,2.0,5.666666666666667,1.3333333333333333,2.3333333333333335,2.6666666666666665,5.333333333333333,1.6666666666666667,3.0,2.0,5.666666666666667,1.3333333333333333,2.3333333333333335,A,0,1,7,9,0,2
Arsenal,Crystal Palace,2021-10-18,16,15,1502.1182320452012,1494.1258787797738,7.992353265427482,0.0,0.0,0.0,0.0,1.0,1.2,4.0,1.6,2.0,1.6,1.6,4.6,1.4,1.2,0.7142857142857143,1.4285714285714286,4.857142857142857,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.5714285714285714,4.0,1.4285714285714286,1.0,1.3333333333333333,7.0,2.0,2.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,7.0,2.0,2.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.3333333333333333,D,2,2,6,4,1,1
Arsenal,Aston Villa,2021-10-22,4,6,1501.8882341950211,1492.1971937121482,9.69104048287295,0.0,0.0,0.0,0.0,1.4,0.6,5.2,1.2,2.2,1.4,1.6,7.0,2.0,1.2,0.875,1.5,5.0,1.5,1.375,1.5,1.5,5.625,2.125,1.25,1.5,6.75,1.75,1.75,1.0,7.0,2.0,0.75,1.5,6.75,1.75,1.75,1.0,7.0,2.0,0.75,H,3,1,7,4,2,5
Chelsea,Norwich,2021-10-23,7,7,1546.1624074476294,1445.975359851656,100.18704759597335,0.0,0.0,0.0,0.0,2.0,0.4,6.2,1.4,2.4,0.2,1.2,5.0,2.2,0.4,2.0,0.375,5.875,1.25,2.375,0.25,2.0,4.75,1.75,0.25,2.25,5.0,1.25,2.25,0.0,3.5,1.75,0.25,2.25,5.0,1.25,2.25,0.0,3.5,1.75,0.25,H,7,0,5,0,0,3
Crystal Palace,Newcastle,2021-10-23,5,6,1494.3558766299539,1453.8075164506133,40.548360179340534,0.0,0.0,0.0,0.0,1.6,1.6,4.8,1.6,1.2,1.2,2.2,3.8,2.4,0.4,1.25,1.625,4.0,1.375,1.0,1.25,2.375,4.25,2.5,0.375,1.5,4.5,2.25,1.5,0.75,4.25,2.25,0.25,1.5,4.5,2.25,1.5,0.75,4.25,2.25,0.25,D,1,1,3,7,3,4
Everton,Watford,2021-10-23,6,7,1515.1399652431733,1470.1045020636582,45.03546317951509,0.0,0.0,0.0,0.0,1.2,1.2,4.4,1.0,1.4,0.8,2.0,4.6,2.2,0.8,1.625,1.125,4.75,1.625,1.75,0.875,1.875,3.75,2.125,0.875,2.0,5.75,1.25,2.25,0.75,4.0,1.75,0.75,2.0,5.75,1.25,2.25,0.75,4.0,1.75,0.75,A,2,5,3,5,4,3
Leeds,Wolves,2021-10-23,7,7,1471.8666154903642,1502.9792109217062,-31.112595431342015,0.0,0.0,0.0,0.0,0.6,1.4,3.8,2.2,0.8,1.6,1.0,4.8,2.0,2.4,0.875,1.875,4.5,2.25,0.75,1.0,1.0,4.75,2.0,1.5,1.0,5.25,2.0,1.0,1.5,6.0,2.0,2.25,1.0,5.25,2.0,1.0,1.5,6.0,2.0,2.25,D,1,1,6,3,2,3
Southampton,Burnley,2021-10-23,7,7,1482.960425379009,1454.3661326505503,28.59429272845864,0.0,0.0,0.0,0.0,0.4,0.8,5.0,2.2,1.0,0.6,1.6,5.8,2.4,0.4,0.75,1.25,5.5,2.0,0.875,0.625,1.625,5.625,2.25,0.375,0.5,6.25,1.75,1.25,0.75,4.0,1.25,0.25,0.5,6.25,1.75,1.25,0.75,4.0,1.25,0.25,D,2,2,6,2,1,3
Brighton,Man City,2021-10-23,7,7,1524.938704431874,1537.52073922005,-12.582034788176088,0.0,0.0,0.0,0.0,0.8,0.4,5.4,2.8,1.8,1.2,0.4,7.8,1.6,2.2,1.0,0.625,5.5,2.5,1.875,2.0,0.375,8.75,1.375,2.125,1.0,5.75,2.25,1.75,1.0,9.0,2.0,1.75,1.0,5.75,2.25,1.75,1.0,9.0,2.0,1.75,A,1,4,7,6,2,3
Brentford,Leicester,2021-10-24,8,8,1510.2360368051418,1500.4125554223956,9.823481382746195,0.0,0.0,0.0,0.0,1.4,1.2,3.2,2.2,1.4,1.8,1.8,5.8,1.4,1.0,1.25,0.875,3.125,1.875,1.5,1.625,1.75,5.375,1.375,1.375,1.25,2.5,1.25,1.0,1.5,5.25,1.75,1.0,1.25,2.5,1.25,1.0,1.5,5.25,1.75,1.0,A,1,2,9,2,1,1
West Ham,Tottenham,2021-10-24,7,7,1518.07509742787,1516.7519378529012,1.3231595749689404,0.0,0.0,0.0,0.0,1.0,1.0,6.6,1.6,1.4,1.2,2.4,5.0,1.2,1.2,1.875,1.25,6.75,1.125,1.75,1.125,1.5,5.25,1.875,1.875,2.0,7.0,0.75,1.0,1.25,4.75,2.0,1.5,2.0,7.0,0.75,1.0,1.25,4.75,2.0,1.5,H,1,0,2,4,2,1
Man United,Liverpool,2021-10-24,8,8,1515.1482285936488,1545.1132602106354,-29.965031616986607,0.0,0.0,0.0,0.0,1.8,1.6,7.2,1.4,1.4,3.2,1.0,8.8,1.6,2.2,2.0,1.25,6.875,1.875,1.75,2.75,0.75,9.375,1.125,2.25,2.5,6.75,1.25,1.75,3.5,10.5,0.75,2.5,2.5,6.75,1.25,1.75,3.5,10.5,0.75,2.5,A,0,5,6,3,7,0
Tottenham,Man United,2021-10-30,6,6,1506.790021262698,1506.008559421366,0.7814618413319749,0.0,0.0,0.0,0.0,1.2,2.0,5.4,1.0,1.2,1.0,2.4,7.0,2.6,0.8,1.0,1.4444444444444444,5.111111111111111,1.7777777777777777,1.6666666666666667,1.7777777777777777,1.6666666666666667,6.777777777777778,2.4444444444444446,1.5555555555555556,1.0,5.75,1.75,2.25,1.5,7.0,2.5,1.75,1.0,5.75,1.75,2.25,1.5,7.0,2.5,1.75,A,0,3,10,2,2,3
Watford,Southampton,2021-10-30,7,7,1481.3935156343189,1482.1392686622144,-0.7457530278954891,0.0,0.0,0.0,0.0,1.8,2.0,4.4,2.2,1.4,0.8,1.2,5.2,1.8,1.0,1.3333333333333333,1.8888888888888888,3.888888888888889,2.2222222222222223,1.1111111111111112,0.8888888888888888,1.3333333333333333,5.555555555555555,1.8888888888888888,0.8888888888888888,1.0,3.5,2.5,1.0,1.0,4.75,2.25,0.5,1.0,3.5,2.5,1.0,1.0,4.75,2.25,0.5,A,0,1,5,8,2,2
Newcastle,Chelsea,2021-10-30,7,7,1454.9693220044853,1553.3561470087373,-98.38682500425193,0.0,0.0,0.0,0.0,1.2,1.6,4.6,3.2,0.6,2.8,0.4,6.4,1.2,2.4,1.2222222222222223,2.2222222222222223,4.555555555555555,2.6666666666666665,0.4444444444444444,2.5555555555555554,0.3333333333333333,5.777777777777778,1.1111111111111112,2.4444444444444446,1.75,4.25,2.75,0.5,1.75,6.75,1.25,2.5,1.75,4.25,2.75,0.5,1.75,6.75,1.25,2.5,A,0,3,0,2,3,2
Man City,Crystal Palace,2021-10-30,7,7,1547.158757375316,1493.1940710760819,53.964686299234245,0.0,0.0,0.0,0.0,1.8,0.6,7.4,1.8,2.2,1.2,1.8,3.8,1.8,0.8,2.2222222222222223,0.4444444444444444,8.444444444444445,1.5555555555555556,2.2222222222222223,1.2222222222222223,1.5555555555555556,3.888888888888889,1.5555555555555556,1.0,3.0,8.5,0.75,2.5,1.0,3.5,0.5,0.5,3.0,8.5,0.75,2.5,1.0,3.5,0.5,0.5,A,0,2,7,1,3,3
Liverpool,Brighton,2021-10-30,6,7,1554.2529293829182,1515.3006862766078,38.952243106310334,0.0,0.0,0.0,0.0,3.6,1.0,7.2,1.4,2.2,0.8,1.2,5.6,2.8,1.2,3.0,0.6666666666666666,8.666666666666666,1.0,2.3333333333333335,1.0,1.0,5.666666666666667,2.4444444444444446,1.6666666666666667,2.0,8.25,1.5,2.0,1.0,5.25,2.75,2.0,2.0,8.25,1.5,2.0,1.0,5.25,2.75,2.0,D,2,2,5,3,2,2
Burnley,Brentford,2021-10-30,7,6,1455.1872893673449,1499.9533696032408,-44.76608023589597,0.0,0.0,0.0,0.0,0.8,1.4,5.0,2.8,0.6,1.6,1.4,4.8,1.8,1.4,0.7777777777777778,1.6666666666666667,5.222222222222222,2.3333333333333335,0.4444444444444444,1.2222222222222223,1.0,3.7777777777777777,1.7777777777777777,1.3333333333333333,0.5,7.25,3.25,0.5,1.25,3.75,2.5,2.0,0.5,7.25,3.25,0.5,1.25,3.75,2.5,2.0,H,3,1,4,2,1,1
Leicester,Arsenal,2021-10-30,6,8,1510.6952226242965,1511.6093759437188,-0.914153319422212,0.0,0.0,0.0,0.0,2.2,1.8,5.2,1.4,1.6,1.8,0.8,5.0,1.4,2.2,1.6666666666666667,1.6666666666666667,5.0,1.3333333333333333,1.5555555555555556,1.1111111111111112,1.4444444444444444,5.222222222222222,1.5555555555555556,1.5555555555555556,1.75,5.5,1.0,1.75,0.25,3.25,1.25,1.0,1.75,5.5,1.0,1.75,0.25,3.25,1.25,1.0,A,0,2,7,6,2,0
Norwich,Leeds,2021-10-31,8,8,1438.7816202905483,1472.7597219524398,-33.978101661891515,0.0,0.0,0.0,0.0,0.2,2.4,4.2,2.4,0.4,0.8,1.0,4.6,2.0,1.0,0.2222222222222222,2.5555555555555554,4.222222222222222,1.8888888888888888,0.2222222222222222,0.8888888888888888,1.7777777777777777,4.666666666666667,2.2222222222222223,0.7777777777777778,0.5,6.0,1.75,0.25,0.75,3.75,2.5,0.5,0.5,6.0,1.75,0.25,0.75,3.75,2.5,0.5,A,1,2,5,0,1,4
Aston Villa,West Ham,2021-10-31,9,7,1482.4760519634506,1528.0370140180733,-45.56096205462268,0.0,0.0,0.0,0.0,1.6,1.6,5.6,2.2,1.2,1.2,1.0,6.2,1.6,1.8,1.4444444444444444,1.6666666666666667,5.444444444444445,2.4444444444444446,1.1111111111111112,1.7777777777777777,1.1111111111111112,6.222222222222222,1.2222222222222223,1.8888888888888888,2.0,4.25,2.25,1.75,1.75,6.5,1.5,2.5,2.0,4.25,2.25,1.75,1.75,6.5,1.5,2.5,A,1,4,3,6,2,2
Wolves,Everton,2021-11-01,9,9,1502.0861044596306,1503.8509516725126,-1.7648472128819321,0.0,0.0,0.0,0.0,1.4,1.2,3.8,2.0,2.0,1.0,2.0,4.2,1.6,0.8,1.0,1.0,4.555555555555555,2.111111111111111,1.4444444444444444,1.6666666666666667,1.5555555555555556,4.555555555555555,1.8888888888888888,1.5555555555555556,0.5,3.5,2.0,0.75,1.25,3.75,2.0,1.25,0.5,3.5,2.0,0.75,1.25,3.75,2.0,1.25,H,2,1,4,3,1,1
Southampton,Aston Villa,2021-11-05,6,5,1492.1178041976148,1473.7799363853762,18.337867812238528,0.0,0.0,0.0,0.0,1.0,1.2,5.8,1.8,1.4,1.2,2.4,5.2,2.4,0.6,0.9,1.2,5.8,1.9,1.1,1.4,1.9,5.2,2.4,1.0,0.8,6.2,1.6,1.2,1.0,6.4,2.6,0.6,0.8,6.2,1.6,1.2,1.0,6.4,2.6,0.6,H,1,0,10,8,2,2
